Point X,Point Y,Street Address,City,Postal Code,Planting Site Width,Planting Site Length,Planting Site Id,Custom Id,Updated At,Updated By,Tree Id,Tree Present,Genus,Species,Cultivar,Other Part Of Name,Common Name,Diameter,Tree Height,Canopy Height,Date Planted,Date Removed,Tree: Canopy Condition,Tree: Stewardship,Tree: Tree Condition,Planting Site: Plot Type,Planting Site: Powerlines Overhead,Planting Site: Sidewalk Damage,Planting Site: Stewardship
-75.1464122157,39.9539050856,151 North 4th Street,Philadelphia,19106,,,368327,,2014-09-29T22:19:45.117404+00:00,ptmadmin,280251,True,Prunus,serrulata,,,Kwanzan cherry,,,,,,,,,,,,
-75.1517655898,39.9510185092,Market St at 7th St,Philadelphia,19106,,,369728,,2014-09-29T22:20:19.480414+00:00,ptmadmin,281698,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1470069245,39.9504169439,399 Market St,Philadelphia,19106,,,369915,,2014-09-29T22:20:23.225068+00:00,ptmadmin,281860,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1484739232,39.9530233854,,Philadelphia,19106,,,340802,,2014-09-29T22:19:46.227007+00:00,ptmadmin,280298,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1445677272,39.9469254403,,Philadelphia,19106,,,369948,,2014-09-29T22:20:24.847035+00:00,ptmadmin,281932,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1494020108,39.9477920368,177-199 South Independence Mall East,Philadelphia,19106,,,370040,,2014-09-29T22:20:27.074533+00:00,ptmadmin,282029,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1436613503,39.9501156542,,Philadelphia,19106,,,370149,,2014-09-29T22:20:29.374025+00:00,ptmadmin,282128,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1467030543,39.9543063331,401 Race St,Philadelphia,19106,,,368197,,2014-09-29T22:19:41.201307+00:00,ptmadmin,280085,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1439802114,39.949110547,201-299 Trotters Alley,Philadelphia,19106,,,370144,,2014-09-29T22:20:29.419832+00:00,ptmadmin,282130,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1426862,39.9556564107,,Philadelphia,19106,,,368219,,2014-09-29T22:19:42.252454+00:00,ptmadmin,280130,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1466548082,39.9526888578,101 North 4th Street,Philadelphia,19106,,,368301,,2014-09-29T22:19:44.974838+00:00,ptmadmin,280245,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1510317164,39.9528316382,,Philadelphia,19106,,,369674,,2014-09-29T22:20:18.209105+00:00,ptmadmin,281642,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1466884438,39.9487728251,315 Chestnut St,Philadelphie,19106,,,369770,,2014-09-29T22:20:20.538291+00:00,ptmadmin,281745,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1483012788,39.9532064471,151 N Independence Mall E,Philadelphia,19106,,,368370,,2014-09-29T22:19:46.671245+00:00,ptmadmin,280317,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1487760014,39.9526838177,,Philadelphia,19106,,,368135,,2014-09-29T22:19:40.288307+00:00,ptmadmin,280046,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1457168083,39.9553904815,,Philadelphia,19106,,,368254,,2014-09-29T22:19:43.131440+00:00,ptmadmin,280167,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1493615509,39.9479051086,131 South 5th Street,Philadelphia,19106,,,370042,,2014-09-29T22:20:27.096469+00:00,ptmadmin,282030,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.144919128,39.9559474759,,Philadelphia,19106,,,340795,,2014-09-29T22:19:42.473124+00:00,ptmadmin,280139,True,Tilia,tomentosa,,,Silver linden,,,,,,,,,,,,
-75.1453328246,39.9532001118,301 Cherry St,Philadelphia,19106,,,368355,,2014-09-29T22:19:46.957797+00:00,ptmadmin,280328,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1544288344,39.9513175274,845-899 Market Street,Philadelphia,19107,,,369242,,2014-09-29T22:20:07.205288+00:00,ptmadmin,281170,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.15372344,39.9495467843,,Philadelphia,19106,,,369290,,2014-09-29T22:20:08.537977+00:00,ptmadmin,281228,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.1444581016,39.9483664575,200-230 Chestnut St,Philadelphia,19106,,,369781,,2014-09-29T22:20:20.813829+00:00,ptmadmin,281757,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1439911742,39.9558381876,,Philadelphia,19106,,,368225,,2014-09-29T22:19:42.397062+00:00,ptmadmin,280136,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1460111736,39.9554219148,318-398 New Street,Philadelphia,19106,,,368252,,2014-09-29T22:19:43.085514+00:00,ptmadmin,280165,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1448126346,39.9553891527,315 New St,Philadelphia,19106,3.0,4.0,327303,,2014-09-29T22:25:07.875658+00:00,ptmadmin,293681,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.14863863,39.957098835,,Philadelphia,19106,,,366911,,2014-09-29T22:19:12.643428+00:00,ptmadmin,278885,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1430104814,39.9530774613,139 North 2nd Street,Philadelphia,19106,,,368260,,2014-09-29T22:19:43.296977+00:00,ptmadmin,280174,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1522493367,39.9501708609,,Philadelphia,19106,,,369119,,2014-09-29T22:20:04.659063+00:00,ptmadmin,281058,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1505377474,39.9505111396,,Philadelphia,19106,,,369705,,2014-09-29T22:20:18.959041+00:00,ptmadmin,281675,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1452764169,39.9486082289,32 South Bank Street,Philadelphia,19106,,,369793,,2014-09-29T22:20:21.147425+00:00,ptmadmin,281771,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1486202558,39.9506050983,,Philadelphia,19106,,,369889,,2014-09-29T22:20:23.383160+00:00,ptmadmin,281867,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1448126346,39.9553891527,315 New St,Philadelphia,19106,3.0,4.0,327305,,2014-09-29T22:25:07.923244+00:00,ptmadmin,293683,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1469533062,39.9562098039,300 N Lawrence St,Philadelphia,19106,,,327687,,2014-09-29T22:25:18.654992+00:00,ptmadmin,294136,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.1517060191,39.9525924529,,Philadelphia,19106,,,367786,,2014-09-29T22:19:32.823067+00:00,ptmadmin,279741,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1532174214,39.9511694045,701-799 State Highway 3,Philadelphia,19106,,,369249,,2014-09-29T22:20:07.129390+00:00,ptmadmin,281167,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1502059835,39.9507550927,563-599 Market Street,Philadelphia,19106,,,369896,,2014-09-29T22:20:23.563043+00:00,ptmadmin,281875,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1460059838,39.9483647339,101-131 S 3rd St,Philadelphia,19106,,,370129,,2014-09-29T22:20:28.981526+00:00,ptmadmin,282112,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1518345215,39.9530528673,,Philadelphia,19106,,,367909,,2014-09-29T22:19:35.024632+00:00,ptmadmin,279837,True,Quercus,palustris,,,Pin oak,,,,,,,,,,,,
-75.1445227044,39.9551195316,231 North 3rd Street,Philadelphia,19106,,,368279,,2014-09-29T22:19:44.436876+00:00,ptmadmin,280222,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1498736699,39.9536045506,100-170 North Independence Mall West,Philadelphia,19106,,,361219,,2014-09-29T22:19:45.941312+00:00,ptmadmin,280286,True,Quercus,alba,,,White oak,,,,,,,,,,,,
-75.1422196627,39.9555681012,150 Vine St,Phila,19106,,,463695,,2014-10-02T12:41:44.464355+00:00,joeschiavo,335458,True,Platanus,x acerifolia,,,London planetree,4.0,18.0,,,,,,,,,,
-75.1478998719,39.9537644336,,Philadelphia,19106,,,368390,,2014-09-29T22:19:46.601934+00:00,ptmadmin,280314,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1545406219,39.9513303318,833 Market Street,Philadelphia,19107,,,369233,,2014-09-29T22:20:07.228358+00:00,ptmadmin,281171,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1473900758,39.9501552088,,Philadelphia,19106,,,370074,,2014-09-29T22:20:27.806502+00:00,ptmadmin,282061,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1465042708,39.9567728729,,Philadelphia,19106,,,366899,,2014-09-29T22:19:12.346568+00:00,ptmadmin,278872,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1540052509,39.9489220125,,Philadelphia,19106,,,369381,,2014-09-29T22:20:10.902037+00:00,ptmadmin,281330,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1496497605,39.9491532886,541-559 Chestnut Street,Philadelphia,19106,,,369758,,2014-09-29T22:20:20.274810+00:00,ptmadmin,281733,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1419381626,39.9507722561,34 N Front St,Philadelphia,19106,,,369918,,2014-09-29T22:20:24.218048+00:00,ptmadmin,281904,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.145198086,39.9470724374,201-299 Walnut St,Philadelphie,19106,,,369952,,2014-09-29T22:20:24.935255+00:00,ptmadmin,281936,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1490892002,39.9475121773,459-499 Walnut Street,Philadelphia,19106,,,369971,,2014-09-29T22:20:25.361043+00:00,ptmadmin,281955,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1478809692,39.9478461599,142 South 4th Street,Philadelphia,19106,,,340945,,2014-09-29T22:20:28.100260+00:00,ptmadmin,282074,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1451354417,39.9553793097,301-315 New Street,Philadelphia,19106,,,368247,,2014-09-29T22:19:42.939656+00:00,ptmadmin,280159,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1498157615,39.9537863676,150 N 6th St,Philadelphia,19106,,,368356,,2014-09-29T22:19:45.893429+00:00,ptmadmin,280284,True,Quercus,alba,,,White oak,,,,,,,,,,,,
-75.1443416036,39.9483466126,200-230 Chestnut St,Philadelphia,19106,,,369782,,2014-09-29T22:20:20.837425+00:00,ptmadmin,281758,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1459684453,39.9484846136,101-131 S 3rd St,Philadelphia,19106,,,369963,,2014-09-29T22:20:25.182437+00:00,ptmadmin,281947,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1471001386,39.9507540271,,Philadelphia,19106,,,370111,,2014-09-29T22:20:28.603872+00:00,ptmadmin,282096,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1478130791,39.954201543,,Philadelphia,19106,,,368386,,2014-09-29T22:19:46.510972+00:00,ptmadmin,280310,True,Acer,campestre,,,Hedge maple,,,,,,,,,,,,
-75.1526991921,39.9509374703,,Philadelphia,19106,,,369225,,2014-09-29T22:20:07.013340+00:00,ptmadmin,281162,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1549911463,39.9513851895,,Philadelphia,19107,,,369237,,2014-09-29T22:20:07.324746+00:00,ptmadmin,281175,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1474817447,39.9487979596,366-398 Chestnut Street,Philadelphia,19106,,,369804,,2014-09-29T22:20:21.399119+00:00,ptmadmin,281782,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1502029376,39.9506096509,566-598 Market Street,Philadelphia,19106,,,369813,,2014-09-29T22:20:21.581355+00:00,ptmadmin,281790,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.1492232306,39.949618154,,Philadelphia,19106,,,370031,,2014-09-29T22:20:26.864925+00:00,ptmadmin,282020,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1545291464,39.9539685489,,Philadelphia,19107,,,368009,,2014-09-29T22:19:37.533423+00:00,ptmadmin,279934,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1464740157,39.9542920942,200-214 N 4th St,Philadelphia,19106,,,368350,,2014-09-29T22:19:45.423325+00:00,ptmadmin,280264,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1509790031,39.9509184126,,Philadelphia,19106,,,369713,,2014-09-29T22:20:19.120364+00:00,ptmadmin,281682,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1510580495,39.9492184699,,Philadelphia,19106,,,369736,,2014-09-29T22:20:19.685657+00:00,ptmadmin,281707,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1462510468,39.9486118374,300-350 Chestnut Street,Philadelphia,19106,,,369802,,2014-09-29T22:20:21.352891+00:00,ptmadmin,281780,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1488905498,39.9512012871,,Philadelphia,19106,,,370010,,2014-09-29T22:20:26.330443+00:00,ptmadmin,281997,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1431920946,39.9537500155,164 Kings Oak Lane,Philadelphia,19106,,,368154,,2014-09-29T22:19:40.852449+00:00,ptmadmin,280070,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.1512455435,39.952856018,,Philadelphia,19106,,,369672,,2014-09-29T22:20:18.164363+00:00,ptmadmin,281640,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.149057545,39.95067434,90 N Independence Mall East,Philadelphia,19106,,,369892,,2014-09-29T22:20:23.474112+00:00,ptmadmin,281871,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1440490939,39.9481008351,105 Kings Oak Ln,Philadelphia,19106,,,370168,,2014-09-29T22:20:29.846170+00:00,ptmadmin,282148,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1522145646,39.9508766036,700 Market Street,Philadelphia,19106,,,369222,,2014-09-29T22:20:06.931681+00:00,ptmadmin,281159,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1538969603,39.949444446,,Philadelphia,19106,,,369378,,2014-09-29T22:20:10.807742+00:00,ptmadmin,281326,True,Ulmus,x homestead,,,Homestead elm,,,,,,,,,,,,
-75.1505816678,39.9506650233,Market St & 6th St,Philadelphia,19106,,,369715,,2014-09-29T22:20:19.166259+00:00,ptmadmin,281684,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1423190261,39.9518553354,113 Arch Street,Philadelphia,19106,,,368117,,2014-09-29T22:19:40.571597+00:00,ptmadmin,280058,True,Acer,saccharum,,,Sugar maple,,,,,,,,,,,,
-75.1477259286,39.9480457536,145-171 South 4th Street,Philadelphia,19106,,,361110,,2014-09-29T22:20:28.261432+00:00,ptmadmin,282081,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1454465445,39.9554201908,301-315 New Street,Philadelphia,19106,,,368249,,2014-09-29T22:19:42.984125+00:00,ptmadmin,280161,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1460985261,39.9532091283,,Philadelphia,19106,,,368408,,2014-09-29T22:19:47.145545+00:00,ptmadmin,280336,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1440370597,39.9481694241,,Philadelphia,19106,,,370169,,2014-09-29T22:20:29.870437+00:00,ptmadmin,282149,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1509046554,39.9529447996,,Philadelphia,19106,,,368121,,2014-09-29T22:19:39.948894+00:00,ptmadmin,280032,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1504635332,39.9528802015,,Philadelphia,19106,,,368124,,2014-09-29T22:19:40.024650+00:00,ptmadmin,280035,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1494685136,39.9543596118,,Philadelphia,19106,,,368179,,2014-09-29T22:19:41.321221+00:00,ptmadmin,280090,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1511965368,39.9507442906,618 Market Street,Philadelphia,19106,,,369719,,2014-09-29T22:20:19.256133+00:00,ptmadmin,281688,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1488724334,39.9525649427,540-558 Arch St,Philadelphia,19106,,,369902,,2014-09-29T22:20:23.674946+00:00,ptmadmin,281880,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1497950821,39.9529237571,101-191 North Independence Mall West,Philadelphia,19106,,,368180,,2014-09-29T22:19:41.344127+00:00,ptmadmin,280091,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1450747526,39.9525560498,111 North 3rd Street,Philadelphia,19106,,,368299,,2014-09-29T22:19:44.905460+00:00,ptmadmin,280242,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1501378673,39.9523701376,,Philadelphia,19106,,,369664,,2014-09-29T22:20:17.983783+00:00,ptmadmin,281632,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1445012447,39.9499619662,,Philadelphia,19106,,,369837,,2014-09-29T22:20:22.169778+00:00,ptmadmin,281815,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1436418136,39.9505920371,20-38 North 2nd Street,Philadelphia,19106,,,370150,,2014-09-29T22:20:29.275330+00:00,ptmadmin,282124,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1429351225,39.9472825743,,Philadelphia,19106,,,370213,,2014-09-29T22:20:31.905980+00:00,ptmadmin,282236,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1459260393,39.9562784054,,Philadelphia,19106,,,366871,,2014-09-29T22:19:11.663459+00:00,ptmadmin,278849,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.154553567,39.9538262111,,Philadelphia,19107,,,368008,,2014-09-29T22:19:37.507386+00:00,ptmadmin,279933,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1431947527,39.9525988989,112 N 2nd St,Philadelphia,19106,,,368262,,2014-09-29T22:19:43.389328+00:00,ptmadmin,280178,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1496076684,39.9526593246,,Philadelphia,19106,,,369899,,2014-09-29T22:20:23.608281+00:00,ptmadmin,281877,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1420181015,39.9505550834,20 N Front St,Philadelphia,19106,,,369929,,2014-09-29T22:20:24.261289+00:00,ptmadmin,281906,True,Tilia,cordata,,,Littleleaf linden,,,,,,,,,,,,
-75.145115877,39.9491731416,,Philadelphia,19106,,,370233,,2014-09-29T22:20:32.424709+00:00,ptmadmin,282257,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1491316499,39.9475162493,459-499 Walnut Street,Philadelphia,19106,,,373626,,2014-09-29T22:21:51.944603+00:00,ptmadmin,285534,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1450665433,39.9564270551,,Philadelphia,19106,,,366887,,2014-09-29T22:19:11.991846+00:00,ptmadmin,278859,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1423362662,39.9490444993,,Philadelphia,19106,,,369938,,2014-09-29T22:20:24.508802+00:00,ptmadmin,281917,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1489621714,39.9508654939,2-70 N Independence Mall E,Philadelphia,19106,,,370034,,2014-09-29T22:20:26.429347+00:00,ptmadmin,282001,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1431250774,39.947279004,,Philadelphia,19106,,,370223,,2014-09-29T22:20:32.153172+00:00,ptmadmin,282246,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1489770312,39.9527019235,541-559 Arch Street,Philadelphia,19106,,,368133,,2014-09-29T22:19:40.241513+00:00,ptmadmin,280044,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1460766526,39.9555750431,237-299 N 4th St,Philadelphia,19106,,,368334,,2014-09-29T22:19:45.264187+00:00,ptmadmin,280257,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1453950028,39.9502176428,,Philadelphia,19106,,,369869,,2014-09-29T22:20:22.912052+00:00,ptmadmin,281846,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1517861978,39.9522566027,32-98 North 7th Street,Philadelphia,19106,,,367789,,2014-09-29T22:19:32.892005+00:00,ptmadmin,279744,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1450337946,39.9485636374,,Philadelphia,19106,,,369790,,2014-09-29T22:20:21.030817+00:00,ptmadmin,281766,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1426380873,39.9548772724,237 N 2nd St,Phila,19106,,,463690,,2014-10-02T12:39:30.844556+00:00,joeschiavo,335453,True,Zelkova,serrata,,,Japanese zelkova,3.0,16.0,,,,,,,,,,
-75.1466159449,39.9567860068,,Philadelphia,19106,,,366900,,2014-09-29T22:19:12.368590+00:00,ptmadmin,278873,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1505500518,39.9504268523,,Philadelphia,19106,,,369704,,2014-09-29T22:20:18.936077+00:00,ptmadmin,281674,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1502205106,39.9510009509,1 North Independence Mall West,Philadelphia,19106,,,369985,,2014-09-29T22:20:25.766647+00:00,ptmadmin,281973,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1498607869,39.9525870597,,Philadelphia,19106,,,370002,,2014-09-29T22:20:26.116586+00:00,ptmadmin,281988,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1424396038,39.9557449193,304 N 2nd St,Phila,19106,,,463698,,2014-10-02T12:48:31.737108+00:00,joeschiavo,335461,True,Gleditsia,triacanthos,,,Honeylocust,2.5,16.0,,,,,,,,,,
-75.1441384224,39.9525329098,105-113 N Bread St,Philadelphia,19106,,,368270,,2014-09-29T22:19:43.509222+00:00,ptmadmin,280183,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.150639617,39.9500046482,2-28 South 6th Street,Philadelphia,19106,,,359318,,2014-09-29T22:20:18.845209+00:00,ptmadmin,281670,True,Quercus,rubra,,,Northern red oak,,,,,,,,,,,,
-75.1518824747,39.9493247506,660 Chestnut Street,Philadelphia,19106,,,369741,,2014-09-29T22:20:19.981343+00:00,ptmadmin,281720,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1453272713,39.9484624246,,Philadelphia,19106,,,369799,,2014-09-29T22:20:21.284251+00:00,ptmadmin,281777,True,Platanus,occidentalis,,,American sycamore,,,,,,,,,,,,
-75.1427246785,39.9473235983,,,19106,,,369947,,2014-09-29T22:20:24.754005+00:00,ptmadmin,281928,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1470692843,39.9508931144,25 North 4th Street,Philadelphia,19106,,,370112,,2014-09-29T22:20:28.627015+00:00,ptmadmin,282097,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1496595739,39.9534604369,S and C 8th and Market Helistop,Independence National Historical Park,19106,,,368184,,2014-09-29T22:19:41.558229+00:00,ptmadmin,280100,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1427406649,39.9546933308,,Philadelphia,19106,,,368257,,2014-09-29T22:19:43.227489+00:00,ptmadmin,280171,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.152602825,39.9494077919,700-704 Chestnut St,Philadelphia,19106,,,359548,,2014-09-29T22:20:08.287707+00:00,ptmadmin,281217,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1467215501,39.9524856568,101 North 4th Street,Philadelphia,19106,,,368300,,2014-09-29T22:19:44.951294+00:00,ptmadmin,280244,True,Pyrus,calleryana,,,Callery pear,,,,,,,,,,,,
-75.1514370182,39.9532438313,,Philadelphia,19106,,,368342,,2014-09-29T22:19:45.469694+00:00,ptmadmin,280266,True,Ulmus,parvifolia,,,Chinese elm,,,,,,,,,,,,
-75.1535053827,39.9495197686,,Philadelphia,19106,,,369288,,2014-09-29T22:20:08.493542+00:00,ptmadmin,281226,True,Sophora,japonica,,,Japanese pagoda tree,,,,,,,,,,,,
-75.1515215562,39.95266353,27-99 North 7th Street,Philadelphia,19106,,,369696,,2014-09-29T22:20:18.729970+00:00,ptmadmin,281665,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
-75.1505086449,39.9496910795,51-75 South 6th Street,Philadelphia,19106,,,361810,,2014-09-29T22:20:25.518695+00:00,ptmadmin,281962,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1546638887,39.951347822,,Philadelphia,19107,,,369234,,2014-09-29T22:20:07.251580+00:00,ptmadmin,281172,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1547760157,39.9513590667,801-899 State Highway 3,Philadelphia,19107,,,369238,,2014-09-29T22:20:07.275392+00:00,ptmadmin,281173,True,Gleditsia,triacanthos,,,Honeylocust,,,,,,,,,,,,
-75.1510170485,39.9493091778,,Philadelphia,19106,,,369732,,2014-09-29T22:20:19.595288+00:00,ptmadmin,281703,True,Acer,truncatum x platanoides,,,Norwegian sunset maple,,,,,,,,,,,,
-75.1500443958,39.9517887584,,Philadelphia,19106,,,369993,,2014-09-29T22:20:25.903397+00:00,ptmadmin,281979,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1448126346,39.9553891527,315 New St,Philadelphia,19106,3.0,4.0,327301,,2014-09-29T22:25:07.828441+00:00,ptmadmin,293679,True,Ginkgo,biloba,,,Ginkgo,,,,,,,,,,,,
-75.1530674281,39.9494676803,,Philadelphia,19106,,,369286,,2014-09-29T22:20:08.449433+00:00,ptmadmin,281224,True,Celtis,occidentalis,,,Northern hackberry,,,,,,,,,,,,
-75.1499925907,39.9520497123,,Philadelphia,19106,,,369995,,2014-09-29T22:20:25.949325+00:00,ptmadmin,281981,True,Quercus,bicolor,,,Swamp white oak,,,,,,,,,,,,
-75.1435474272,39.9505427893,113 Church St,Philadelphia,19106,,,370117,,2014-09-29T22:20:29.396963+00:00,ptmadmin,282129,True,Acer,rubrum,,,Red maple,,,,,,,,,,,,
-75.1460167037,39.9558002448,,Philadelphia,19106,,,368336,,2014-09-29T22:19:45.310749+00:00,ptmadmin,280259,True,Quercus,acutissima,,,Sawtooth oak,,,,,,,,,,,,
